5.820800099999999810e-01 3.169666499999999942e+01 -3.191400300000000190e-01 -1.125579200000000057e-01 3.713256200000000090e-02 -3.391326100000000121e+00 6.767243800000000142e-02 1.998071299999999995e-01 -9.733232347099999515e+00 6.290261812580000278e-01 1.712404339199999903e-01
5.895823199999999931e-01 7.368826300000000629e+01 -3.475576699999999852e-01 -1.410421000000000036e-01 2.371817999999999843e-02 -3.426782100000000053e+00 -1.346824799999999933e-01 5.656646900000000117e-02 -9.925379512100001023e+00 -1.011708854889999953e-01 9.523009263900000798e-02
5.895823199999999931e-01 7.444966900000000010e+01 -3.472108300000000258e-01 -1.412732399999999944e-01 3.448663099999999676e-02 -3.421982499999999927e+00 -1.470477299999999876e-01 8.014811800000000430e-02 -9.923314817499999663e+00 -1.290455788500000089e-01 9.501920696700000279e-02
5.895823199999999931e-01 7.521107499999999391e+01 -3.475476000000000121e-01 -1.413959599999999872e-01 3.101628999999999844e-02 -3.418395400000000084e+00 -1.607780699999999952e-01 7.566237700000000288e-02 -9.932182353400001773e+00 -1.674686779799999803e-01 8.081515768899999452e-02
5.974013799999999819e-01 2.872640799999999928e+01 -3.158772400000000036e-01 -1.103541200000000000e-01 4.521061199999999725e-02 -3.355392699999999895e+00 7.649848800000000337e-02 1.777185199999999909e-01 -9.669546525700001283e+00 6.701962777780000602e-01 2.232620406299999916e-01
6.257898200000000521e-01 5.438333500000000242e+01 -3.290096499999999868e-01 -1.216652299999999992e-01 4.319805799999999751e-02 -3.386731399999999947e+00 2.575221100000000055e-02 9.175590799999999714e-02 -9.690164600399999273e+00 4.095056964309999881e-01 1.115495912680000007e-01
6.257898200000000521e-01 5.550368900000000139e+01 -3.286350800000000238e-01 -1.221308400000000044e-01 5.705696799999999957e-02 -3.374755899999999809e+00 1.702566800000000075e-02 1.227560199999999935e-01 -9.659856755899999925e+00 3.804922026379999878e-01 1.348297544300000039e-01
6.467744100000000218e-01 3.242060899999999890e+01 -3.188434499999999727e-01 -1.131429099999999993e-01 3.593116999999999839e-02 -3.386942400000000131e+00 6.575166699999999975e-02 2.588542099999999735e-01 -9.736195742399999631e+00 6.237578256970000012e-01 2.637933006200000041e-01
6.517342900000000494e-01 4.816098399999999913e+01 -3.353137700000000110e-01 -1.237351700000000054e-01 4.513269100000000256e-02 -3.459518200000000210e+00 2.570849000000000051e-02 7.190088899999999561e-02 -9.963112724200000159e+00 4.452831533000000119e-01 1.307970767889999886e-01
6.560932999999999904e-01 3.589979600000000204e+01 -3.219247800000000215e-01 -1.175947999999999993e-01 5.195103000000000221e-02 -3.444068399999999919e+00 5.737355400000000022e-02 1.653820799999999869e-01 -9.868524764400000038e+00 5.773959354440000302e-01 2.775788679299999728e-01
6.797934199999999816e-01 6.070389200000000329e+01 -3.370493999999999990e-01 -1.324083600000000027e-01 6.574063800000000402e-02 -3.377040800000000065e+00 -3.667079300000000014e-02 1.136932199999999976e-01 -9.657744821799999713e+00 2.245080719169999794e-01 1.578757680200000291e-01
6.801262500000000433e-01 2.940354299999999910e+01 -3.163606900000000000e-01 -1.108747800000000061e-01 3.882773600000000158e-02 -3.343172599999999939e+00 7.368814999999999393e-02 1.869554200000000110e-01 -9.645893718600000000e+00 6.622760191000000018e-01 2.163222170800000177e-01
6.934084900000000440e-01 6.307897600000000438e+00 -3.191046799999999739e-01 -7.728319300000000003e-02 6.863550100000000154e-02 -3.498468700000000098e+00 4.092855200000000138e-01 1.006455099999999936e-01 -9.828461127700000688e+00 1.383716700320000159e+00 1.240321629000000064e-01
6.934084900000000440e-01 7.249514600000000364e+00 -3.196800100000000144e-01 -8.095475200000000482e-02 3.792011700000000318e-02 -3.493979299999999899e+00 3.816920100000000260e-01 8.670242999999999700e-02 -9.830052495300000359e+00 1.330295145310000038e+00 1.181473943699999918e-01
6.934084900000000440e-01 8.191130599999999262e+00 -3.208190899999999735e-01 -8.321177600000000119e-02 4.015050399999999658e-02 -3.482643299999999886e+00 3.541588299999999800e-01 9.565308299999999986e-02 -9.830132294300000240e+00 1.262885287430000059e+00 1.398060758230000034e-01
7.002602799999999572e-01 6.243426900000000046e+01 -3.394727599999999845e-01 -1.338030500000000067e-01 4.028506200000000342e-02 -3.384879600000000099e+00 -4.741401199999999844e-02 9.082316599999999684e-02 -9.669169271599999504e+00 1.734869264079999807e-01 2.049081227160000074e-01
7.054467199999999716e-01 7.059818300000000590e+01 -3.470651299999999995e-01 -1.397961799999999921e-01 2.325667500000000096e-02 -3.431706000000000145e+00 -1.078046599999999966e-01 4.916612499999999802e-02 -9.876996864999998849e+00 -1.895774605019999448e-02 7.612960717300000513e-02
7.054467199999999716e-01 7.161338800000000049e+01 -3.464590799999999748e-01 -1.407114100000000090e-01 2.581629400000000005e-02 -3.430595900000000142e+00 -1.194923900000000039e-01 5.357804299999999881e-02 -9.884001115900000300e+00 -5.339129917799999292e-02 7.203281832399999196e-02
7.107875299999999452e-01 4.897525000000000261e+01 -3.334501500000000007e-01 -1.238322200000000067e-01 2.968179899999999830e-02 -3.453819499999999820e+00 2.628757099999999916e-02 7.228128100000000278e-02 -9.937823846499998837e+00 4.371711545810000321e-01 8.423889561500000345e-02
7.119369500000000128e-01 1.146813799999999972e+01 -3.148350799999999894e-01 -8.825717900000000504e-02 6.615494500000000666e-02 -3.403443799999999797e+00 2.961652300000000015e-01 1.085344000000000031e-01 -9.696865301799999060e+00 1.151196739430000004e+00 1.140754998800000003e-01
7.141485199999999534e-01 3.962135700000000327e+01 -3.246462900000000040e-01 -1.191665199999999980e-01 4.180741600000000002e-02 -3.463909899999999986e+00 5.252765999999999685e-02 7.920997999999999928e-02 -9.936197984900001501e+00 5.464339066800001365e-01 1.240358529100000079e-01
7.223143600000000442e-01 2.412954900000000080e+01 -3.132333199999999818e-01 -1.056493299999999996e-01 4.557927700000000137e-02 -3.338568500000000050e+00 1.139375100000000057e-01 8.574692899999999951e-02 -9.620845460500000002e+00 7.848863683800000324e-01 1.365220026489999960e-01
7.303134199999999909e-01 4.735066199999999981e+01 -3.340383000000000102e-01 -1.226785799999999954e-01 3.891348199999999924e-02 -3.458620999999999945e+00 2.721492600000000039e-02 7.021062200000000031e-02 -9.952184895000002030e+00 4.597655399460000014e-01 7.957838087000000671e-02
7.352895699999999479e-01 3.321680500000000080e+01 -3.184921299999999844e-01 -1.141812199999999999e-01 5.760842599999999730e-02 -3.382515300000000114e+00 6.106226099999999962e-02 3.718390699999999938e-01 -9.728963920300000012e+00 6.149550316910000758e-01 3.780412846799999782e-01
7.399490499999999971e-01 3.495639800000000008e+01 -3.201225200000000215e-01 -1.165911599999999992e-01 5.357373199999999891e-02 -3.420837000000000128e+00 5.728316800000000236e-02 3.178867200000000115e-01 -9.809397548999999827e+00 5.919974958779999907e-01 3.781154189700000057e-01
7.472819099999999937e-01 7.615443399999999485e+01 -3.472515500000000199e-01 -1.417115599999999864e-01 1.507819300000000015e-02 -3.409014800000000012e+00 -1.736991400000000019e-01 3.297995199999999988e-02 -9.919958603800001384e+00 -2.177307124400000016e-01 6.318024802700000775e-02
7.698407200000000339e-01 4.978951599999999900e+01 -3.267627699999999802e-01 -1.212830000000000019e-01 3.577613100000000268e-02 -3.434037899999999865e+00 2.793096499999999857e-02 8.065092199999999989e-02 -9.881725912900000353e+00 4.343635082449999740e-01 8.923497910899999552e-02
7.917177699999999874e-01 8.230527499999999463e+01 -3.481754799999999817e-01 -1.452092100000000052e-01 1.596319800000000136e-02 -3.338801600000000036e+00 -2.490725599999999984e-01 2.683751900000000065e-02 -9.763557941600002010e+00 -4.615356187000000387e-01 5.522227906999999797e-02
8.088925500000000435e-01 4.654034000000000049e+01 -3.319962499999999928e-01 -1.207552900000000012e-01 3.108042100000000044e-02 -3.461223400000000172e+00 3.004991699999999891e-02 5.783960999999999963e-02 -9.949217006400001395e+00 4.758219605069999303e-01 5.823709192499999798e-02
8.182089900000000249e-01 5.810401900000000097e+01 -3.293096099999999748e-01 -1.270137699999999981e-01 4.013179299999999894e-02 -3.354716300000000206e+00 -1.334457900000000051e-02 8.269326700000000085e-02 -9.614893969300000620e+00 2.991261204510000105e-01 1.231921006670000096e-01
8.182089900000000249e-01 5.894428299999999865e+01 -3.310254999999999725e-01 -1.278380899999999876e-01 4.533068600000000198e-02 -3.360357800000000061e+00 -2.337913800000000070e-02 9.490596799999999333e-02 -9.617358121799998827e+00 2.724349382920000506e-01 1.324399048480000007e-01
8.182089900000000249e-01 5.978454599999999886e+01 -3.335236799999999890e-01 -1.301185800000000115e-01 4.675814300000000201e-02 -3.366579600000000116e+00 -3.070284800000000133e-02 8.789500699999999722e-02 -9.625142262600000720e+00 2.458917505720000229e-01 1.232451462370000028e-01
8.238048000000000037e-01 3.401299999999999812e+01 -3.200551999999999842e-01 -1.144766200000000012e-01 5.828619100000000108e-02 -3.385999899999999840e+00 6.134469099999999980e-02 3.556343000000000143e-01 -9.743003866900000531e+00 6.104537718810000291e-01 4.565315584099999824e-01
8.238614199999999554e-01 5.071168899999999979e+01 -3.266546399999999961e-01 -1.202283799999999958e-01 5.811654499999999862e-02 -3.414222200000000207e+00 2.767501299999999831e-02 1.059379000000000015e-01 -9.816322820199999910e+00 4.275259302730000099e-01 1.319833071300000049e-01
8.428503299999999809e-01 4.563730199999999826e+01 -3.304398499999999794e-01 -1.212454200000000065e-01 5.533634800000000048e-02 -3.466053899999999910e+00 3.206998199999999688e-02 8.373537400000000130e-02 -9.958127697900000186e+00 4.885854201120000684e-01 9.694921271400000484e-02
8.455341499999999844e-01 8.603657499999999914e+01 -3.468776599999999766e-01 -1.484392099999999881e-01 7.758194799999999780e-02 -3.330320899999999806e+00 -2.791801700000000053e-01 1.262512100000000026e-01 -9.703238705900000483e+00 -5.501773639100000501e-01 2.170186800799999982e-01
8.455406399999999545e-01 2.332396900000000173e+01 -3.114808700000000208e-01 -1.044811999999999963e-01 4.899883599999999700e-02 -3.330041399999999818e+00 1.361954400000000009e-01 1.027761199999999986e-01 -9.586703074399999025e+00 8.375078805400000270e-01 1.694937513399999984e-01
8.473755099999999985e-01 7.533447699999999969e-01 -3.262966700000000109e-01 -6.663559199999999350e-02 8.787889699999999749e-02 -3.584302600000000005e+00 5.282047699999999901e-01 1.315528599999999937e-01 -1.002133066260000049e+01 1.682417391069999990e+00 1.413837147399999994e-01
8.493540899999999505e-01 5.306273000000000017e+00 -3.201192999999999955e-01 -7.621325499999999364e-02 6.916094100000000355e-02 -3.504262699999999953e+00 4.291770599999999991e-01 8.852419799999999839e-02 -9.825458061700000911e+00 1.432921109460000064e+00 1.186822148780000141e-01
8.547397300000000309e-01 2.791219500000000053e+01 -3.141836199999999968e-01 -1.087073800000000062e-01 3.664327800000000135e-02 -3.332751000000000019e+00 7.679868300000000647e-02 6.707243999999999706e-02 -9.626415849000000691e+00 6.846868950330000647e-01 6.564321125099999155e-02
8.574487600000000320e-01 3.004768800000000084e+01 -3.168000000000000260e-01 -1.106568599999999958e-01 3.431710899999999842e-02 -3.331270899999999813e+00 7.132852700000000268e-02 9.847565699999999422e-02 -9.628053715900001919e+00 6.575853701970000298e-01 1.019029555670000059e-01
8.591427200000000264e-01 6.324530000000000030e+01 -3.383373299999999917e-01 -1.348332799999999998e-01 2.958738099999999940e-02 -3.370457299999999989e+00 -6.395203700000000324e-02 8.081943099999999713e-02 -9.617815555300001762e+00 1.228741005130000036e-01 2.790037036110000201e-01
8.621282000000000112e-01 8.147247299999999370e+01 -3.468466099999999996e-01 -1.449249599999999916e-01 2.179243299999999994e-02 -3.342498799999999992e+00 -2.441134699999999991e-01 4.477890899999999869e-02 -9.775407272800000769e+00 -4.423341726899999715e-01 6.200322040299999921e-02
8.705598100000000450e-01 1.506689500000000015e+00 -3.250539299999999909e-01 -6.836655099999999763e-02 7.804303299999999777e-02 -3.574787699999999901e+00 5.119004600000000016e-01 1.158960899999999933e-01 -1.000225411070000092e+01 1.642417074659999976e+00 1.560066497800000063e-01
8.741002100000000441e-01 1.062088600000000049e+01 -3.158827000000000162e-01 -8.779207299999999825e-02 7.098779900000000420e-02 -3.413956199999999885e+00 3.075944500000000192e-01 1.165281199999999989e-01 -9.704809612200000046e+00 1.178323698350000059e+00 1.260188387800000032e-01
8.768080499999999500e-01 4.473426099999999650e+01 -3.286020599999999736e-01 -1.211720700000000067e-01 5.270622099999999755e-02 -3.468067299999999964e+00 3.728820399999999841e-02 7.890415900000000149e-02 -9.960432823299999683e+00 5.031693768640000952e-01 8.566620977000000137e-02
8.778820600000000196e-01 5.163386200000000059e+01 -3.271216399999999913e-01 -1.208483800000000052e-01 4.823438499999999768e-02 -3.400555799999999795e+00 2.476847999999999897e-02 1.056529900000000022e-01 -9.765181436800000725e+00 4.184677475200000440e-01 1.481185487800000256e-01
8.923328499999999552e-01 1.228135400000000033e+01 -3.141428700000000185e-01 -8.963915899999999604e-02 8.228453400000000639e-02 -3.385543000000000191e+00 2.847869699999999726e-01 1.160786099999999987e-01 -9.659337999999999980e+00 1.135199461570000068e+00 1.233698843000000100e-01
9.049814299999999756e-01 7.709778599999999926e+01 -3.460492000000000012e-01 -1.423948899999999962e-01 3.460368800000000050e-02 -3.396458200000000094e+00 -1.953276899999999983e-01 7.625139899999999749e-02 -9.877882079200000831e+00 -2.764760368199999929e-01 1.580337194790000233e-01
9.082834100000000133e-01 5.285640300000000025e+01 -3.280524899999999744e-01 -1.210731800000000025e-01 3.716184699999999785e-02 -3.386388999999999871e+00 2.325268100000000074e-02 7.532960199999999551e-02 -9.709877633999999702e+00 4.119787092010000484e-01 8.852625836299998774e-02
9.166206099999999468e-01 6.409278100000000222e+01 -3.380454700000000146e-01 -1.360118700000000069e-01 2.901600000000000013e-02 -3.363275400000000026e+00 -7.535116799999999615e-02 7.145435099999999928e-02 -9.605180914399999992e+00 9.343637372200000457e-02 1.200953538410000077e-01
9.244088499999999486e-01 4.198724399999999690e+01 -3.266830399999999801e-01 -1.198474800000000062e-01 2.587092499999999948e-02 -3.467630199999999885e+00 4.949814699999999928e-02 6.745150900000000671e-02 -9.948502341200001098e+00 5.408862703469999866e-01 9.571657023900000116e-02
9.270884999999999820e-01 4.409551600000000349e+01 -3.287755299999999825e-01 -1.206517800000000001e-01 5.426918800000000292e-02 -3.470065700000000142e+00 4.124759599999999748e-02 8.964248199999999556e-02 -9.960050821700001222e+00 5.139889901660000815e-01 9.433907001600000397e-02
9.274725299999999617e-01 4.116207099999999741e+01 -3.248815899999999979e-01 -1.192638699999999941e-01 3.864298800000000311e-02 -3.463170499999999929e+00 4.975744800000000273e-02 1.385016000000000025e-01 -9.935581067499999364e+00 5.446747440479999813e-01 2.529296665599999883e-01
9.279600399999999860e-01 7.793677499999999725e+01 -3.463726799999999884e-01 -1.426080799999999982e-01 2.313304500000000138e-02 -3.389450399999999863e+00 -2.048079299999999991e-01 7.144489399999999490e-02 -9.872515578400001601e+00 -3.117625192799999834e-01 1.044276994139999859e-01
9.279661200000000054e-01 9.046109800000000689e+01 -3.472807800000000111e-01 -1.549083199999999882e-01 9.360117900000000657e-02 -3.328121700000000072e+00 -3.470350500000000116e-01 1.418778900000000065e-01 -9.640528894700000961e+00 -7.346126792400000660e-01 1.865151445600000124e-01
9.305361500000000063e-01 4.033689499999999839e+01 -3.243064900000000028e-01 -1.193544099999999941e-01 4.637523699999999971e-02 -3.460258300000000009e+00 5.239384200000000297e-02 2.102485400000000115e-01 -9.914084681300000312e+00 5.519785308719999950e-01 3.479874804299999957e-01
9.325385699999999556e-01 8.063966399999999624e+01 -3.468863300000000205e-01 -1.444108799999999915e-01 2.253226800000000113e-02 -3.351167499999999855e+00 -2.339482999999999979e-01 5.728064699999999704e-02 -9.795593139499999324e+00 -4.113555522700000355e-01 8.032813878500000282e-02
9.375712299999999777e-01 8.684966300000000672e+01 -3.458379500000000051e-01 -1.507619000000000042e-01 7.103852900000000303e-02 -3.323660900000000140e+00 -2.948178699999999819e-01 9.817454999999999932e-02 -9.663419413899999810e+00 -5.954001210999999572e-01 1.444753027200000040e-01
9.386847000000000385e-01 5.407894499999999738e+01 -3.276141200000000087e-01 -1.219784000000000007e-01 4.196908099999999836e-02 -3.370267600000000030e+00 2.183792000000000025e-02 9.553799200000000214e-02 -9.640081834600000121e+00 4.072683904300000157e-01 1.169860042220000063e-01
9.386847000000000385e-01 5.491920900000000216e+01 -3.274152799999999752e-01 -1.221692000000000056e-01 5.541095499999999785e-02 -3.360275199999999796e+00 1.721105499999999941e-02 1.205052199999999962e-01 -9.599871181200001047e+00 3.930537145150000411e-01 1.375297189200000159e-01
9.386847000000000385e-01 5.575947599999999937e+01 -3.267503700000000122e-01 -1.226578299999999955e-01 6.127202100000000290e-02 -3.352666300000000099e+00 1.032113200000000022e-02 1.212016399999999994e-01 -9.577277093300001098e+00 3.711354458919999821e-01 1.556179723800000247e-01
9.417386100000000315e-01 7.970771000000000583e+01 -3.480831799999999920e-01 -1.434354800000000041e-01 1.134651300000000078e-02 -3.364320999999999895e+00 -2.236764800000000109e-01 2.906345899999999982e-02 -9.830701685999999384e+00 -3.782252754700000108e-01 5.573021858000000439e-02
9.508889299999999656e-01 4.272200800000000243e+01 -3.267066100000000084e-01 -1.201790799999999937e-01 2.844467900000000049e-02 -3.469036899999999868e+00 4.748352899999999654e-02 6.207007700000000128e-02 -9.954178376900001624e+00 5.335550645290000338e-01 8.410554942600000083e-02
9.509386399999999462e-01 7.877576399999999524e+01 -3.486926200000000087e-01 -1.426568300000000122e-01 1.545300600000000003e-02 -3.379426699999999784e+00 -2.141502200000000022e-01 4.573633299999999707e-02 -9.859342198700000282e+00 -3.441122434300000199e-01 7.003870351699999219e-02
9.520091400000000315e-01 2.496597900000000081e+01 -3.118974299999999755e-01 -1.061811399999999933e-01 3.895158399999999743e-02 -3.331720100000000073e+00 1.110247399999999968e-01 7.307445299999999755e-02 -9.594590283100000505e+00 7.762675353100000342e-01 1.989066908029999969e-01
9.640950600000000037e-01 1.497096999999999944e+01 -3.130799400000000010e-01 -9.416564199999999385e-02 7.342733699999999530e-02 -3.357620499999999897e+00 2.606120499999999840e-01 1.004193800000000025e-01 -9.616779476499999646e+00 1.085339535849999981e+00 1.058077083199999990e-01
9.687669899999999945e-01 2.251838700000000060e+01 -3.103008300000000275e-01 -1.026665499999999953e-01 3.820227400000000134e-02 -3.319141800000000142e+00 1.615850199999999959e-01 1.069027099999999980e-01 -9.539025201800001241e+00 8.880348056200001450e-01 1.549205733100000038e-01
9.710453700000000188e-01 1.588742399999999932e+01 -3.110102299999999986e-01 -9.421776299999999604e-02 7.087970400000000171e-02 -3.346328000000000191e+00 2.529389899999999747e-01 1.042566500000000063e-01 -9.595913675000000254e+00 1.066357351590000002e+00 1.180349069800000067e-01
9.740984400000000099e-01 6.494026200000000415e+01 -3.382791399999999782e-01 -1.364498399999999889e-01 3.127608300000000313e-02 -3.367996000000000212e+00 -7.566741500000000176e-02 7.147926699999999911e-02 -9.621554674000000418e+00 8.901246724499999041e-02 6.912443465400000542e-02
9.773689500000000141e-01 4.345677200000000084e+01 -3.278241900000000153e-01 -1.201886699999999975e-01 3.660989800000000183e-02 -3.469735899999999873e+00 4.434059099999999864e-02 7.254913600000000018e-02 -9.958062409900000134e+00 5.242901468510000607e-01 7.753674234999999304e-02
9.779956300000000047e-01 1.680387899999999846e+01 -3.104387699999999750e-01 -9.476959699999999709e-02 8.710080600000000284e-02 -3.338047899999999846e+00 2.463655899999999954e-01 1.104569100000000054e-01 -9.583875041900000724e+00 1.051422936590000079e+00 1.223985104599999985e-01
9.830822299999999458e-01 8.955059099999999717e+01 -3.463609200000000166e-01 -1.546199099999999993e-01 1.362221399999999916e-01 -3.320344400000000196e+00 -3.409119199999999794e-01 2.135083299999999962e-01 -9.622438705400000458e+00 -7.145878145899999812e-01 3.878062312200000195e-01
9.928969699999999898e-01 3.729106900000000024e+01 -3.209450799999999937e-01 -1.179943900000000045e-01 3.634494199999999814e-02 -3.413931799999999850e+00 5.717170500000000322e-02 2.362183999999999950e-01 -9.792378392799999887e+00 5.844400802050000454e-01 3.420688337200000206e-01
9.942094099999999601e-01 3.798474900000000076e+01 -3.224710800000000210e-01 -1.184623199999999960e-01 3.380438000000000193e-02 -3.438972199999999813e+00 5.444799699999999798e-02 2.159298400000000118e-01 -9.831009669200000189e+00 5.754644913970000664e-01 2.758622022700000231e-01
9.955218399999999912e-01 3.867842900000000128e+01 -3.227969900000000059e-01 -1.185461299999999996e-01 3.623458300000000076e-02 -3.449794699999999992e+00 5.264407399999999904e-02 1.990667100000000078e-01 -9.891478476700001465e+00 5.687910622940000049e-01 2.758936781499999880e-01
1.005299699999999907e+00 4.304648399999999597e+00 -3.206153700000000106e-01 -7.457939299999999383e-02 6.191370999999999680e-02 -3.507876899999999853e+00 4.484372899999999884e-01 8.396977399999999703e-02 -9.825938842900001191e+00 1.486334949089999968e+00 9.314079863200000475e-02
1.006345299999999998e+00 8.860667399999999816e+01 -3.468878599999999923e-01 -1.533555400000000124e-01 1.318386599999999964e-01 -3.318867399999999801e+00 -3.279593399999999881e-01 2.255435500000000093e-01 -9.617235451399999135e+00 -6.825180306500000516e-01 4.430364367600000408e-01
1.012732600000000094e+00 1.774184800000000095e+01 -3.113231100000000140e-01 -9.687230099999999400e-02 6.207379400000000158e-02 -3.327264099999999836e+00 2.344232400000000049e-01 9.290822399999999759e-02 -9.564012482100000767e+00 1.030838403640000012e+00 1.012354600140000088e-01
1.018221899999999902e+00 2.685730200000000067e+01 -3.128188100000000027e-01 -1.073794599999999960e-01 3.869057099999999999e-02 -3.331573600000000024e+00 8.835897600000000573e-02 8.246611800000000492e-02 -9.609701118600000314e+00 7.187215453860000824e-01 1.902530080979999982e-01
1.018411900000000037e+00 1.403276999999999930e+01 -3.127526099999999865e-01 -9.254777399999999932e-02 6.881373999999999824e-02 -3.369000699999999959e+00 2.701835799999999788e-01 9.435809600000000241e-02 -9.631427065699998735e+00 1.108911838280000062e+00 9.069771725200000134e-02
1.028657300000000108e+00 2.156239499999999865e+01 -3.066481400000000135e-01 -9.988157400000000075e-02 1.714484000000000147e-02 -3.306192199999999914e+00 1.931454800000000083e-01 7.573963599999999907e-02 -9.501228461200000197e+00 9.421375975800001523e-01 1.138026038359999936e-01
1.029608400000000090e+00 8.766275000000000261e+01 -3.447022699999999773e-01 -1.519510599999999989e-01 9.691981299999999355e-02 -3.320043000000000077e+00 -3.123381399999999863e-01 1.494609699999999985e-01 -9.628557853000000222e+00 -6.416279017199999490e-01 1.998894348799999943e-01
1.034771200000000002e+00 3.069182999999999950e+01 -3.160151900000000014e-01 -1.109081900000000037e-01 3.550803400000000082e-02 -3.324912199999999984e+00 6.937273200000000639e-02 5.893039500000000347e-02 -9.620013671200000616e+00 6.523771808120000237e-01 6.241948255999999612e-02
1.036263300000000109e+00 9.773634899999999348e+00 -3.166401400000000144e-01 -8.685921600000000298e-02 8.207132300000000158e-02 -3.426520099999999847e+00 3.195169700000000113e-01 1.126067199999999935e-01 -9.714610049100000921e+00 1.206823906570000160e+00 1.258818517899999989e-01
1.039278099999999982e+00 2.933747100000000074e+01 -3.141855399999999854e-01 -1.087966400000000000e-01 4.454312299999999697e-02 -3.326194600000000001e+00 7.359325799999999473e-02 7.617629800000000340e-02 -9.614513900600000440e+00 6.704996793080000295e-01 8.849821664099999374e-02
1.047469599999999890e+00 1.867981699999999989e+01 -3.094811900000000171e-01 -9.762702700000000511e-02 6.965479900000000335e-02 -3.317560400000000076e+00 2.264217400000000102e-01 1.050724999999999992e-01 -9.537263718400001977e+00 1.010285673140000062e+00 9.058255034899999336e-02
1.058170099999999891e+00 7.031399500000000558e+01 -3.454793299999999734e-01 -1.395011200000000062e-01 2.517231400000000119e-02 -3.428344300000000011e+00 -1.078100899999999973e-01 4.814390300000000178e-02 -9.843226230300000879e+00 -1.836631000769999023e-02 6.576346348799999575e-02
